ID;Date;Date (Unix);Token;Token Symbol;Volume;Volume USD;Untracked Volume USD;Total Value Locked;Total Value Locked USD;Price USD;Fees USD;Open Price USD;High Price USD;Low Price USD;Close Price USD
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19137;25/05/2022, 02:00:00;1653436800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;518492.982548400737527786;1020195479.111532790938425129;1020195479.111532790938425129;604578.809130690767008893;1174645841.171821656638576177;1942.915999422501218431;1035633.087235413596885294;1979.377629383218967707;2013.521069822253379589;1938.592994201907564786;1942.915999422501218431
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19138;26/05/2022, 02:00:00;1653523200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1064532.339530581884998483;1973330563.334835659693421351;1973330563.334835659693421351;609692.129794788857100308;1093552040.317291659060364589;1793.613508977655882089;2205468.288835608073990357;1942.915999422501218431;1957.163074380446634416;1741.088617952845133311;1793.613508977655882089
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19139;27/05/2022, 02:00:00;1653609600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;875582.696761761803775366;1540956777.197037148042796269;1540956777.197037148042796269;604041.762670129650626771;1039039159.006547708195247021;1720.144571483830330723;1515634.670694710052994994;1793.613508977655882089;1814.843696962000501469;1698.855768812270077564;1720.144571483830330723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19140;28/05/2022, 02:00:00;1653696000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;522546.130318718963572199;923110606.27918999622905998;923110606.27918999622905998;578194.808232698716366642;1038170155.574329757458665878;1795.536972646960553016;881844.782289253521010083;1720.144571483830330723;1803.420313839323771121;1720.144571483830330723;1795.536972646960553016
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19141;29/05/2022, 02:00:00;1653782400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;284570.066415073958612331;510630464.887636857887153875;510630464.887636857887153875;572053.442831729307742182;1036723600.701993858209435848;1812.284522876210063194;508658.615164187368687375;1795.536972646960553016;1818.758487025266248004;1766.80648278873913339;1812.284522876210063194
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19142;30/05/2022, 02:00:00;1653868800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;703363.833923487759575325;1347962246.525065224861643641;1347962246.525065224861643641;529649.714048167994290842;1057105342.405054737453892159;1995.857477813946834033;1426448.321674609790060504;1812.284522876210063194;2008.513236463845183977;1807.308092276565131541;1995.857477813946834033
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19143;31/05/2022, 02:00:00;1653955200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;506071.259059784724596947;995942950.607058706203101278;995942950.607058706203101278;559341.359572440852987295;1086833436.156521110681225415;1943.059309948568601896;1020003.243003250889931037;1995.857477813946834033;2008.329793463400268121;1928.757423897452129634;1943.059309948568601896
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19144;01/06/2022, 02:00:00;1654041600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;629241.682350182520437055;1180756608.789233989239102939;1180756608.789233989239102939;567879.024053968341865208;1033810730.449228698947164274;1820.477049969326866978;1177548.699234505744343346;1943.059309948568601896;1963.045763437747427493;1769.970069458375573727;1820.477049969326866978
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19145;02/06/2022, 02:00:00;1654128000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;526193.519406200236366803;956428964.387067071472034403;956428964.387067071472034403;581519.403482854846575736;1068326351.633533325805223006;1837.129329193623699977;932756.721532077455132558;1820.477049969326866978;1844.870482189398520962;1788.18998646152226926;1837.129329193623699977
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19146;03/06/2022, 02:00:00;1654214400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;454073.806160486600325576;806184701.660168619866497511;806184701.660168619866497511;589327.714962064359499994;1045669892.548588043218799652;1774.3436563405115035;816895.926349753399380229;1837.129329193623699977;1837.129329193623699977;1743.992594923204592049;1774.3436563405115035
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19147;04/06/2022, 02:00:00;1654300800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;303804.444832722681667946;540115498.127258087021347288;540115498.127258087021347288;573562.156453683834770885;1032509968.885968397156152991;1800.171014193028293508;627916.044439504184123817;1774.3436563405115035;1814.930780545968940595;1751.951934748162482867;1800.171014193028293508
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19148;05/06/2022, 02:00:00;1654387200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;296388.323915367135147945;534364979.616260180446195164;534364979.616260180446195164;591865.457764554139812058;1069153160.99210064951334139;1806.412499607998739365;549224.128537358437804604;1800.171014193028293508;1821.376011188426514039;1776.846859179752110941;1806.412499607998739365
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19149;06/06/2022, 02:00:00;1654473600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;497456.150971724667098009;932096750.226188487241925275;932096750.226188487241925275;615821.213246904984079168;1143763203.260276128599654024;1857.29750560200354376;1003198.766477093600860101;1806.412499607998739365;1913.279412753009581801;1806.412499607998739365;1857.29750560200354376
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19150;07/06/2022, 02:00:00;1654560000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;755389.651431576402306333;1348409181.865960676942746351;1348409181.865960676942746351;640415.420976011767009414;1162924795.264629028162409622;1815.89130613422416619;1506249.608748639798652341;1857.29750560200354376;1864.468692811200160441;1725.998541045524043217;1815.89130613422416619
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19151;08/06/2022, 02:00:00;1654646400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;608733.988656632626616268;1097611595.108173700369070322;1097611595.108173700369070322;634480.662950422778396614;1138808320.70077027424069404;1794.866868605820358522;1210331.7853486255375874;1815.89130613422416619;1830.962371857631165501;1770.196798499404040126;1794.866868605820358522
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19152;09/06/2022, 02:00:00;1654732800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;362372.920042835668897601;651779960.160869669980079797;651779960.160869669980079797;637411.452102648485898304;1138260478.577867219215114897;1785.754671998836641467;765710.94908571633872081;1794.866868605820358522;1826.085728564630775924;1782.330504148864303209;1785.754671998836641467
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19153;10/06/2022, 02:00:00;1654819200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;711254.599511416440185818;1224038743.370556330715377126;1224038743.370556330715377126;678238.746756830613911929;1124902675.300114036669858128;1658.564451941325222216;1302837.36370251446601758;1785.754671998836641467;1797.018869693087532101;1633.171851180177947149;1658.564451941325222216
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19154;11/06/2022, 02:00:00;1654905600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;846178.817744411124221117;1326617811.525712195099110383;1326617811.525712195099110383;658963.834563243939028409;1005479333.827056494366216458;1525.849039186619870206;1501238.606532954279191403;1658.564451941325222216;1675.100527824223103497;1503.249010368311202109;1525.849039186619870206
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19155;12/06/2022, 02:00:00;1654992000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1021375.117622773634336135;1504913969.126810828406859411;1504913969.126810828406859411;619755.717951640717211787;887256599.868167872442389827;1431.623096275168434349;1502007.584677249172630378;1525.849039186619870206;1542.269093779386540654;1426.710604533285850066;1431.623096275168434349
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19156;13/06/2022, 02:00:00;1655078400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;2465822.043677192091339416;3130947064.241017378547076612;3130947064.241017378547076612;635704.663605754197869407;766277193.854061230296832147;1205.398100287155312158;3585961.66603756454897162;1431.623096275168434349;1448.90684091216782348;927.339400183681995939;1205.398100287155312158
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19157;14/06/2022, 02:00:00;1655164800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1840854.644762231811253432;2178307230.877409196534667859;2178307230.877409196534667859;623182.872083349547334436;753037396.535423694052363283;1208.373063941825323725;2568104.722567392076900351;1205.398100287155312158;1261.818969423139838024;1050.776596741101520566;1208.373063941825323725
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19158;15/06/2022, 02:00:00;1655251200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;2280967.594832046121914023;2590007478.033924347275433802;2590007478.033924347275433802;585746.52823869644962762;723104767.119701202273884164;1234.501157512674422398;3197694.911186568618427295;1208.373063941825323725;1243.197379795498751092;965.673408993032077227;1234.501157512674422398
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19159;16/06/2022, 02:00:00;1655337600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1236579.637464428753261098;1413573001.257165553879104614;1413573001.257165553879104614;708867.227385079682721548;754002784.491365079637515219;1063.672794230852906274;1750810.201706642669809267;1234.501157512674422398;1284.201876746078724326;1001.164169961119857582;1063.672794230852906274
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19160;17/06/2022, 02:00:00;1655424000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1000262.579324414203455861;1085083048.458418113249707442;1085083048.458418113249707442;723488.703259107774385981;785994174.970706229003600865;1086.394537233310411974;1479192.894228153890113018;1063.672794230852906274;1111.891783024799692179;999.978644395333316067;1086.394537233310411974
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19161;18/06/2022, 02:00:00;1655510400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1585513.022484262480794839;1550690874.683915105266158525;1550690874.683915105266158525;730903.868610700685783885;727328871.374927615562164601;995.108799680362327987;2122026.476114478794899251;1086.394537233310411974;1093.600948676014975225;878.414439258115388013;995.108799680362327987
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19162;19/06/2022, 02:00:00;1655596800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1508003.560699871809073687;1564196373.30602238432770269;1564196373.30602238432770269;664290.816726535657425096;747480539.115938183889338434;1125.230878245978682938;2069051.293506168976004847;995.108799680362327987;1181.416321033257036618;937.335864183487483729;1125.230878245978682938
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19163;20/06/2022, 02:00:00;1655683200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1230370.657914297166170035;1363712709.66066901486522888;1363712709.66066901486522888;652399.760433298370971709;737394514.338753572637073678;1130.280173384804762601;1847986.397065652452374224;1125.230878245978682938;1167.355011212291905213;1055.742400772825918847;1130.280173384804762601
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19164;21/06/2022, 02:00:00;1655769600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;972176.905202454814149189;1113398831.442364073337125674;1113398831.442364073337125674;670208.52642160179114659;753746156.4044881782944149;1124.644236367616955441;1423156.41706156092052048;1130.280173384804762601;1186.719136941147008354;1109.658235047222529632;1124.644236367616955441
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19165;22/06/2022, 02:00:00;1655856000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;895140.826014381079606613;970386708.367561267262889742;970386708.367561267262889742;732535.070991363258057467;767559915.418136359592179236;1047.813198048487772386;1208959.213684895987387064;1124.644236367616955441;1124.644236367616955441;1045.932256841808341965;1047.813198048487772386
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19166;23/06/2022, 02:00:00;1655942400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;886585.131992164381428526;983509263.316267383169892772;983509263.316267383169892772;667136.203228524634641569;763635050.139890526349063149;1144.646395210410470093;1190000.758724336725554188;1047.813198048487772386;1148.126428376431620605;1047.813198048487772386;1144.646395210410470093
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19167;24/06/2022, 02:00:00;1656028800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;788730.257234224241134866;936564635.403981030683351465;936564635.403981030683351465;624421.152875446858180596;765383250.718603674359591399;1225.748434680710589218;1205072.818080934153920609;1144.646395210410470093;1239.829366764357507009;1134.676275790964998908;1225.748434680710589218
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19168;25/06/2022, 02:00:00;1656115200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;483353.489253668484052272;588600133.691798827558106222;588600133.691798827558106222;617880.983157136548410249;768450314.796079386701234715;1243.686625326435662599;799783.862789199830316153;1225.748434680710589218;1250.553414409501369844;1182.503805713922589936;1243.686625326435662599
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19169;26/06/2022, 02:00:00;1656201600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;476133.843292070664654861;586445131.599999914851935166;586445131.599999914851935166;645302.681142539551381165;773018693.24898186987811403;1197.916444234068504241;785277.143481283278755677;1243.686625326435662599;1275.551488701057935698;1197.914841655973174979;1197.916444234068504241
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19170;27/06/2022, 02:00:00;1656288000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;434374.677873712070225597;523094604.924996957949757035;523094604.924996957949757035;641080.459151607708003849;764127147.457414852746752929;1191.936420069088557281;643118.564218767444165441;1197.916444234068504241;1232.935197650431090501;1177.215757064757209934;1191.936420069088557281
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19171;28/06/2022, 02:00:00;1656374400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;630118.200439829770913542;746268693.228550860404101739;746268693.228550860404101739;692004.504249662018051236;788909810.003275138152318562;1140.035657511633096607;973225.384365505709053341;1191.936420069088557281;1233.159891694724189926;1138.657450909899794895;1140.035657511633096607
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19172;29/06/2022, 02:00:00;1656460800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;794602.867723931304611989;887883888.310289023435921717;887883888.310289023435921717;711350.322514657741825215;779630223.964244915077498659;1095.986322474999975161;1106701.734396153676812807;1140.035657511633096607;1151.717618757712987837;1088.260613923631703507;1095.986322474999975161
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19173;30/06/2022, 02:00:00;1656547200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;951485.471881940709302985;990171991.704948278196044913;990171991.704948278196044913;725603.13095552347059823;775419212.754059348522227916;1068.65472277239856855;1237292.700970317763003122;1095.986322474999975161;1102.332210580000690898;1000.623714827141614654;1068.65472277239856855
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19174;01/07/2022, 02:00:00;1656633600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1032371.424764565831972128;1101216885.910087921483788311;1101216885.910087921483788311;720427.534515736597909083;761404850.304047381528298511;1056.879163864628357132;1252771.524991569147769327;1068.65472277239856855;1105.270088085746387218;1035.603829902029724788;1056.879163864628357132
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19175;02/07/2022, 02:00:00;1656720000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;470554.131651521233518835;494760934.116932489506480786;494760934.116932489506480786;710717.380268665444899991;759137427.744253118146233936;1068.12841337478467567;558162.408195523294211014;1056.879163864628357132;1073.731435405269518221;1030.320317201604865862;1068.12841337478467567
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19176;03/07/2022, 02:00:00;1656806400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;434642.183781883405528327;462430202.654294144518143452;462430202.654294144518143452;702147.541031437812053804;752896395.895950466539011802;1072.276625493786975346;591952.316243066688601244;1068.12841337478467567;1088.34905580714705362;1043.27983968754152776;1072.276625493786975346
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19177;04/07/2022, 02:00:00;1656892800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;642296.799353143322179758;710770141.185074635891734527;710770141.185074635891734527;649077.251661988865369251;747735341.198772161196180859;1151.997453745552197581;909785.941179191034427532;1072.276625493786975346;1154.788295033036522594;1046.632019162982459516;1151.997453745552197581
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19178;05/07/2022, 02:00:00;1656979200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;796766.324197605264300444;899600391.680774375830008262;899600391.680774375830008262;674827.335688891394334829;763810599.125382294324893693;1131.860786797637856082;1020261.235321286883432752;1151.997453745552197581;1168.925247329552270289;1081.102388320573342051;1131.860786797637856082
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19179;06/07/2022, 02:00:00;1657065600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;850978.797830833595882763;972392232.012700540413833399;972392232.012700540413833399;629265.893718153881297289;747967546.84490091393953526;1188.635129142901095545;1121869.034698001145331333;1131.860786797637856082;1197.77134631636917019;1107.121859463662296653;1188.635129142901095545
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19180;07/07/2022, 02:00:00;1657152000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;605288.479128147937706541;729772803.175240334743848416;729772803.175240334743848416;621557.474650292646437184;769757601.875240254335440002;1238.433504976075716769;817047.557244991588776445;1188.635129142901095545;1249.129653980687532555;1165.575376260859263634;1238.433504976075716769
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19181;08/07/2022, 02:00:00;1657238400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;826591.35619082795056437;1017326592.943850411807878434;1017326592.943850411807878434;653867.388318405296589132;793885524.860782395482917373;1214.138430886530600752;1100032.240472049364590576;1238.433504976075716769;1268.8088716056405855;1197.029849799398195817;1214.138430886530600752
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19182;09/07/2022, 02:00:00;1657324800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;386935.692390027382526993;470787142.693510520302976755;470787142.693510520302976755;653594.538197464099978576;795019187.502725857348288288;1216.379790588969880234;467487.248607321959352159;1214.138430886530600752;1228.726282986665575201;1207.973046376327650273;1216.379790588969880234
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19183;10/07/2022, 02:00:00;1657411200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;403097.251042439167198809;476069933.68359076378056621;476069933.68359076378056621;674607.558524351406344048;786738596.370539349818720687;1166.216693586216812641;570619.599786258872469774;1216.379790588969880234;1216.379790588969880234;1158.199658491725411466;1166.216693586216812641
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19184;11/07/2022, 02:00:00;1657497600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;606057.634997944868426832;688856378.054759771978340319;688856378.054759771978340319;712389.533848146809724556;782203907.749523431686551801;1098.000280161693500051;783997.804281754705089016;1166.216693586216812641;1167.005292783518280969;1089.512261568197078896;1098.000280161693500051
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19185;12/07/2022, 02:00:00;1657584000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;606874.936112304350931621;648691857.776880707781583413;648691857.776880707781583413;753279.190058984172873733;781664138.436844121413992121;1037.681843269342561;706628.837561514168140796;1098.000280161693500051;1098.000280161693500051;1037.394530804914684162;1037.681843269342561
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19186;13/07/2022, 02:00:00;1657670400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;887532.263932624440341478;943862111.488447143273056741;943862111.488447143273056741;691423.781787412256149246;770221777.487050591914924589;1113.964832820670698962;1146878.248120895312833712;1037.681843269342561;1114.64788626168757955;1013.747278805714731297;1113.964832820670698962
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19187;14/07/2022, 02:00:00;1657756800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;692777.842814664673337615;783954288.965577528875072317;783954288.965577528875072317;628851.140594661294291782;749501150.053550732366971571;1191.857820826720641744;1021648.988609804432999468;1113.964832820670698962;1208.141502251750239099;1076.263169779555384941;1191.857820826720641744
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19188;15/07/2022, 02:00:00;1657843200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;889999.305232611808779178;1090229645.260834918491468327;1090229645.260834918491468327;610457.710697615092118088;752949582.089013538775328541;1233.418087599487384596;1253741.02629206771125598;1191.857820826720641744;1281.059726808988158919;1184.082163368657427152;1233.418087599487384596
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19189;16/07/2022, 02:00:00;1657929600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;766885.993129034588286393;988132430.591835062354050379;988132430.591835062354050379;561328.228255634858778243;760821519.948908228281688389;1355.395081970511552313;1335282.014338333424891853;1233.418087599487384596;1387.900010131642019812;1194.684759640066401689;1355.395081970511552313
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19190;17/07/2022, 02:00:00;1658016000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;750321.866737564381406673;1015977289.385277331385607416;1015977289.385277331385607416;570212.194187719291762293;763141820.38048556656614705;1338.347071773165205444;1196919.662711964341686693;1355.395081970511552313;1381.420463024191067818;1323.338563265844476034;1338.347071773165205444
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19191;18/07/2022, 02:00:00;1658102400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;994751.801544041985069681;1455905866.822888995270647069;1455905866.822888995270647069;507743.726449105803074569;805278767.098597003657016462;1585.994518790602764875;1779905.955636397883662445;1338.347071773165205444;1588.721231290502542758;1338.347071773165205444;1585.994518790602764875
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19192;19/07/2022, 02:00:00;1658188800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1034273.203707494723135417;1598362002.136962273296656788;1598362002.136962273296656788;551002.379595492992193456;848892101.56886225536791738;1540.632369304936296655;1811788.766183393749505595;1585.994518790602764875;1613.697563679111265084;1497.94707434804480589;1540.632369304936296655
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19193;20/07/2022, 02:00:00;1658275200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;847040.675861248027737063;1318848915.109896403805036576;1318848915.109896403805036576;562702.097354245295020598;856201834.36535886691333373;1521.589911235647660839;1550011.563972869542803101;1540.632369304936296655;1615.473862581565151854;1493.475605073429113596;1521.589911235647660839
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19194;21/07/2022, 02:00:00;1658361600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;714293.82088077168817054;1085909114.668269340010154205;1085909114.668269340010154205;514936.50810409169778839;811067945.434349220576128304;1575.083398962258305095;1229339.052043631401460812;1521.589911235647660839;1599.27155571453203299;1471.548740507773058445;1575.083398962258305095
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19195;22/07/2022, 02:00:00;1658448000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;583170.7051821909804807;922221480.645864062048042587;922221480.645864062048042587;535207.528818514537924945;822322268.09180452271620458;1536.454970854210018146;1007873.526268658079094916;1575.083398962258305095;1640.464828379656347973;1522.903170233679913676;1536.454970854210018146
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19196;23/07/2022, 02:00:00;1658534400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;517061.619839833425462787;795802058.349476661209828845;795802058.349476661209828845;510687.697811828281605008;791578311.670267314035853733;1550.024241942749988068;895494.990773974471048378;1536.454970854210018146;1591.739525634548669529;1492.411465205783331454;1550.024241942749988068
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19197;24/07/2022, 02:00:00;1658620800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;521240.219600245227981608;834104225.825186248846092036;834104225.825186248846092036;501054.641777227020789713;800619597.3545064297443783;1597.868836250534988124;982974.924215591515308633;1550.024241942749988068;1658.944567869000112496;1549.604985831928413034;1597.868836250534988124
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19198;25/07/2022, 02:00:00;1658707200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;724626.581519648227360946;1099439633.225169585438051288;1099439633.225169585438051288;555887.068017061116265326;801969711.539439020692379845;1442.684598510619086794;1283368.399947754956437978;1597.868836250534988124;1604.31303164100062324;1440.488366513247434047;1442.684598510619086794
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19199;26/07/2022, 02:00:00;1658793600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;679409.929122825768238315;952014969.647738767582740737;952014969.647738767582740737;546352.766333021324055619;791910503.169433697378852863;1449.449059230600202585;1133625.981727541832807917;1442.684598510619086794;1449.449059230600202585;1360.702122219455264451;1449.449059230600202585
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19200;27/07/2022, 02:00:00;1658880000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;825096.615057288523409014;1251847780.992790292531787971;1251847780.992790292531787971;484025.227744703753282864;793460006.653218455068558225;1639.294733355766835685;1445059.368341563578928789;1449.449059230600202585;1640.115943606632724833;1425.115769602582683473;1639.294733355766835685
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19201;28/07/2022, 02:00:00;1658966400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;851801.047859839743635302;1426358581.466744690728965547;1426358581.466744690728965547;472891.452934686599630814;815099809.783377385562494207;1723.650966252407381146;1895266.359733059058311269;1639.294733355766835685;1778.976971853220372423;1602.666500338516356526;1723.650966252407381146
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19202;29/07/2022, 02:00:00;1659052800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;711883.427652514096541066;1218933131.023635239545031782;1218933131.023635239545031782;482763.329511860298187878;832272051.073024107420176898;1723.975290158357494736;1580454.180780322811287445;1723.650966252407381146;1760.076555052981025914;1661.89711719027555655;1723.975290158357494736
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19203;30/07/2022, 02:00:00;1659139200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;449862.285703831072972006;769403175.92807381095775352;769403175.92807381095775352;501567.662704185807280807;849514977.835382943030362396;1693.719593594312792254;1012735.446645243435180732;1723.975290158357494736;1739.89916932431545994;1679.594004118731167202;1693.719593594312792254
